paper_id,prior_status,final_subject_type,artifact_eligible,evidence,resolution,still_deferred
CUMCM-2012-B-002,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-B-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2012-B-004,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2012-B-005,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2012-B-006,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-B-007,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2012-B-B077,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2012-B-B149,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2012-C-001,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2012-C-002,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2012-C-003,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2012-C-004,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2012-D-001,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2012-D-002,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-003,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-004,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-005,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-006,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-007,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-008,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-009,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-010,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-011,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-012,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-013,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-014,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2012-D-015,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2012-D-D044,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2013-A-001,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2013-A-002,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-A-003,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2013-A-004,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2013-A-005,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2013-A-006,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-A-A0114,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2013-B-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2013-B-002,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2013-B-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2013-B-004,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2013-B-005,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2013-B-006,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2013-C-001,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-002,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-003,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-004,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-005,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-006,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-007,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-008,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-009,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-C-010,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2013-D-001,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2013-D-002,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-D-003,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2013-D-004,AMBIGUOUS_MANUAL_REVIEW|UNRESOLVED,AMBIGUOUS_MANUAL_REVIEW,UNRESOLVED,multiple plausible source members; no source strategy invented,AMBIGUOUS_MANUAL_REVIEW,True
CUMCM-2014-A-001,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,image/code/data members are not a formal paper body,ALREADY_RESOLVED,False
CUMCM-2014-A-002,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-A-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2014-A-004,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-A-005,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-A-006,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2014-A-007,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-A-008,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-A-009,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-A-A1000,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-A-A1114,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-A-A1116,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-A-A1501,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-A-A2302,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-B-001,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2014-B-002,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-B-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2014-B-B1604,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2014-B-B1801,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-B-B2704,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-C-001,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-C-002,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-C-003,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-C-004,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-C-005,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-C-006,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-C-007,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-C-008,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2014-C-009,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-C-010,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-C-C1951,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2014-D-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2014-D-002,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2014-D-003,PAPER|UNRESOLVED,PAPER,UNRESOLVED,primary path is under an explicit paper/award-paper directory; extraction conversion/parser forbidden in unattended scope,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2014-D-004,SUPPORTING_MATERIAL|0,SUPPORTING_MATERIAL,0,unsupported extension or supporting-material filename evidence,ALREADY_RESOLVED,False
CUMCM-2014-D-D2202,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-A-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2016-A-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-A-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-A-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-A-005,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-A-006,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-B-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-B-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-B-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-B-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-B-005,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-B-006,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2016-C-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-C-002,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2016-C-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-D-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2016-D-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-D-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2016-D-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-A-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-A-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-A-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-A-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-A-005,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2017-A-006,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-B-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-B-002,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2017-B-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-B-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-B-005,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-B-006,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-B-007,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-B-008,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-C-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2017-C-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-C-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-C-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-D-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-D-002,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2017-D-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2017-D-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-A-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-A-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-A-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-A-004,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2018-A-005,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-B-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-B-002,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2018-B-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-B-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-C-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2018-C-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-C-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-D-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2018-D-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-D-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2018-D-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-A-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2019-A-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-A-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-A-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-B-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-B-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-B-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2019-B-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-C-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-C-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-C-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2019-C-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-D-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2019-E-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-E-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2019-E-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2019-E-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-A-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-A-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-A-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2020-A-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-B-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-B-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-B-003,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2020-B-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-B-005,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-C-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-C-002,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-C-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-C-004,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2020-D-001,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-D-002,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2020-D-003,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-D-004,PAPER|1,PAPER,1,primary path is under an explicit paper/award-paper directory,ALREADY_RESOLVED,False
CUMCM-2020-E-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2021-A-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2021-A-A028,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-A-A115,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
