paper_id,artifact_set_id,year,problem,stratum,source_route,marker_only_page_count,marker_count,fully_marker_only,formal_body_substantive_content_present,marker_semantics,page_boundary_preserved,structural_non_page_local,confirmed_missing_page_count,legitimate_blank_page_count,unresolved_page_count,governed_duplicate,shared_formal_path,shared_body_sha,formal_body_path,formal_body_sha256,source_path,source_sha256,identity_binding_valid,membership_binding_valid,artifact_binding_valid,source_binding_valid,classification,root_cause_category,repair_required,repair_layer,review_evidence_repair_required,human_rereview_required,confidence,notes
CUMCM-1992-A-001,derived/scale/papers/CUMCM-1992-A-001,1992,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,1,1,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,1,1,0,6D45B274DAC003D8F877953199BDDA67DE1BB71644F115208DB1E8E34A9CB7C2,derived/scale/papers/CUMCM-1992-A-001/paper.md,6D45B274DAC003D8F877953199BDDA67DE1BB71644F115208DB1E8E34A9CB7C2,1992年数学建模国赛优秀论文/1992年A题优秀论文③ 施肥效果分析.pdf,F784800B2EE0929904DA04B05C302B0E68D299A70818956AB615EE8D98DD6F2B,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2005-C-002,derived/scale/papers/CUMCM-2005-C-002,2005,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,5,5,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,5,1,0,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,derived/scale/papers/CUMCM-2005-C-002/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法优劣的评价模型.pdf,F2C6856969C2FA17BA298F19966886261AC2D859DE3BA46B10227F326BC773D3,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2005-C-004,derived/scale/papers/CUMCM-2005-C-004,2005,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2005-C-004/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价模型.pdf,FD068FDBA017130A32760B4EAF2BD23EC4A4947D808960877231C74FF31DEB4C,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2005-C-005,derived/scale/papers/CUMCM-2005-C-005,2005,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,4,4,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,4,1,0,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,derived/scale/papers/CUMCM-2005-C-005/paper.md,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价.pdf,8560486309D7DF9C5CDE18642312618FE1EB62E70013BE39A43F03A83459CFFE,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2005-C-006,derived/scale/papers/CUMCM-2005-C-006,2005,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,2,2,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,2,1,0,96063CBA314A4F2CBA5DBE2319045D111F6D07789F83372C519D124C7AA4C1B2,derived/scale/papers/CUMCM-2005-C-006/paper.md,96063CBA314A4F2CBA5DBE2319045D111F6D07789F83372C519D124C7AA4C1B2,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价(1).pdf,4BEB492D0753340DA256E2738EE99D389CFC69678BA6702160E167DA43E54E51,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-A-001,derived/scale/papers/CUMCM-2006-A-001,2006,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,17,17,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,17,1,0,F711F303D778F4FCC8FBC4213E499B268F53ABFF7CCB69BACDD3DD5D6C2676CE,derived/scale/papers/CUMCM-2006-A-001/paper.md,F711F303D778F4FCC8FBC4213E499B268F53ABFF7CCB69BACDD3DD5D6C2676CE,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社的资源配置方案.pdf,CC9E85F867A88EDEF5247AFFEA2B1BB850CC1ED0EBA5099851521799BCA94C22,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-A-002,derived/scale/papers/CUMCM-2006-A-002,2006,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,25,25,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,25,1,0,B6404540EF2A74C970DEAC82C803AE4DC23ED95E434CAB505B84EB569E9013BF,derived/scale/papers/CUMCM-2006-A-002/paper.md,B6404540EF2A74C970DEAC82C803AE4DC23ED95E434CAB505B84EB569E9013BF,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：层次分析思想在出版社资源配置中的应用.pdf,90A884D6E6B981A09FCE4A9CCC60D66C5E80581203E285889E74945EDABBF0AB,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-A-003,derived/scale/papers/CUMCM-2006-A-003,2006,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,16,16,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,16,1,0,57E1B342397333BC57B3F19314DAC820604D6C4F3FBAD2940F036442A24A1209,derived/scale/papers/CUMCM-2006-A-003/paper.md,57E1B342397333BC57B3F19314DAC820604D6C4F3FBAD2940F036442A24A1209,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社资源的优化配置.pdf,00D9921397BC0F4719B302446A92E20DB8734A7359F56E8CF411C6494841F423,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-A-004,derived/scale/papers/CUMCM-2006-A-004,2006,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,30,30,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,30,1,0,F455474AB5D561BFD69A7BFC38BBE1409CF1AAC62F2E3B513A7F9F4AFBA850DE,derived/scale/papers/CUMCM-2006-A-004/paper.md,F455474AB5D561BFD69A7BFC38BBE1409CF1AAC62F2E3B513A7F9F4AFBA850DE,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-A-007,derived/scale/papers/CUMCM-2006-A-007,2006,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,19,19,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,19,1,0,B3246C36293AD4E1270D5F165CC589A0C25142FF400E1BC33C539B75F456AC31,derived/scale/papers/CUMCM-2006-A-007/paper.md,B3246C36293AD4E1270D5F165CC589A0C25142FF400E1BC33C539B75F456AC31,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社资源配置的问题研究.pdf,5DA1C664C8BA938C77E93AAB4334AF736D04763AAA8129A33A9565F25494FC97,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-B-001,derived/scale/papers/CUMCM-2006-B-001,2006,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,11,11,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,11,1,0,2EEBBD295DAA69E745D4D3A60E17C0CEEF5CCD2C3D4B962C1E8FD4F59535AFD8,derived/scale/papers/CUMCM-2006-B-001/paper.md,2EEBBD295DAA69E745D4D3A60E17C0CEEF5CCD2C3D4B962C1E8FD4F59535AFD8,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预.pdf,9D23F968712A90CE22A25CD158585EABE82B510AFDE711E1EF28C09AD998CB33,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-B-002,derived/scale/papers/CUMCM-2006-B-002,2006,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,17,17,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,17,1,0,F711F303D778F4FCC8FBC4213E499B268F53ABFF7CCB69BACDD3DD5D6C2676CE,derived/scale/papers/CUMCM-2006-B-002/paper.md,F711F303D778F4FCC8FBC4213E499B268F53ABFF7CCB69BACDD3DD5D6C2676CE,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病药物治疗的研究.pdf,E5A0B83765C71A9DC7620D68C3DE4CE6468DCF5EB9C83AB38DD2D85B6159F714,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003,2006,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,29,29,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,29,1,0,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004,2006,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,24,24,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,24,1,0,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005,2006,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,10,10,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,10,1,0,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-A-001,derived/scale/papers/CUMCM-2007-A-001,2007,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,24,24,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,24,1,0,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,derived/scale/papers/CUMCM-2007-A-001/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (3).pdf,88E3E71E000B6FF6DF5B4D0F47A7003C72698795524DBF97F78D4D7A97E7DB2E,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-A-003,derived/scale/papers/CUMCM-2007-A-003,2007,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,19,19,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,19,1,0,B3246C36293AD4E1270D5F165CC589A0C25142FF400E1BC33C539B75F456AC31,derived/scale/papers/CUMCM-2007-A-003/paper.md,B3246C36293AD4E1270D5F165CC589A0C25142FF400E1BC33C539B75F456AC31,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型的建立与分析》.pdf,27AE164C866FB604263728077B526476AFF89C1C83CA5DDE9E5A574FBA704F91,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-A-004,derived/scale/papers/CUMCM-2007-A-004,2007,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,15,15,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,15,1,0,2DF3EA63A1E4C006F318187DD9AF70A89087EF7786A5332F190F6B65FC1600DF,derived/scale/papers/CUMCM-2007-A-004/paper.md,2DF3EA63A1E4C006F318187DD9AF70A89087EF7786A5332F190F6B65FC1600DF,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《基于差分方程的人口预测模型》.pdf,89894D242EEDC9F7FA8E895E15354C92A3EA0D396E7846DE3BBCDC9EA22FA414,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-A-006,derived/scale/papers/CUMCM-2007-A-006,2007,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,20,20,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,20,1,0,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,derived/scale/papers/CUMCM-2007-A-006/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (4).pdf,D9B1D3CF1B98C0A89A2BDF812BDEC4114960ACB8CEF7D2EC59B04357ACD0D63D,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-A-007,derived/scale/papers/CUMCM-2007-A-007,2007,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,26,26,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,26,1,0,EB0D297A039AC63BD08595BD032C1536AF8E9BA67BFF62B216F4BCDD1280B685,derived/scale/papers/CUMCM-2007-A-007/paper.md,EB0D297A039AC63BD08595BD032C1536AF8E9BA67BFF62B216F4BCDD1280B685,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (2).pdf,0FBE0E7B2FA777AAD8D9ED9B79E39C542C07E05D8A3DD4677C0BD2EAE02F1904,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-A-010,derived/scale/papers/CUMCM-2007-A-010,2007,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,15,15,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,15,1,0,2DF3EA63A1E4C006F318187DD9AF70A89087EF7786A5332F190F6B65FC1600DF,derived/scale/papers/CUMCM-2007-A-010/paper.md,2DF3EA63A1E4C006F318187DD9AF70A89087EF7786A5332F190F6B65FC1600DF,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测》.pdf,6CE9DD33C8C41EFC5818BE3D7E997FFD2EBECFF86F78083A4D44C241689EAD05,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-A-013,derived/scale/papers/CUMCM-2007-A-013,2007,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,18,18,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,18,1,0,208166FB79B192713C7AD5CC758781852BE08942280C5162E31033121D0F0291,derived/scale/papers/CUMCM-2007-A-013/paper.md,208166FB79B192713C7AD5CC758781852BE08942280C5162E31033121D0F0291,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口发展趋势的分析与预测》.pdf,A03A69F7290068D58765A23BF5D09BA76FB24F7F8D77D5985453B453670852D0,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-B-001,derived/scale/papers/CUMCM-2007-B-001,2007,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,16,16,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,16,1,0,57E1B342397333BC57B3F19314DAC820604D6C4F3FBAD2940F036442A24A1209,derived/scale/papers/CUMCM-2007-B-001/paper.md,57E1B342397333BC57B3F19314DAC820604D6C4F3FBAD2940F036442A24A1209,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《关于多目标道路寻优问题的研究》.pdf,6C7B5426E3F021AB4B7FA0D467F9D656767F63EDB4887F3AA019A1C6776A4029,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-B-002,derived/scale/papers/CUMCM-2007-B-002,2007,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,59,59,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,59,0,0,2E91C2443FA864D176823D7EF3A31C2038A96DE9E286F9365B2BF87870173EA7,derived/scale/papers/CUMCM-2007-B-002/paper.md,2E91C2443FA864D176823D7EF3A31C2038A96DE9E286F9365B2BF87870173EA7,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《乘公交，看奥运》.pdf,FAAFFB689075638CB91A13DC006110A81E7010847674F752CF7869C3BA64DD25,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-B-003,derived/scale/papers/CUMCM-2007-B-003,2007,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,19,19,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,19,1,0,B3246C36293AD4E1270D5F165CC589A0C25142FF400E1BC33C539B75F456AC31,derived/scale/papers/CUMCM-2007-B-003/paper.md,B3246C36293AD4E1270D5F165CC589A0C25142FF400E1BC33C539B75F456AC31,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交路线的最优化选择》.pdf,13BA8B530BBE6E25821298EEF9117807A86F9606319C463D4F9BEE4A94D4E3D2,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-B-004,derived/scale/papers/CUMCM-2007-B-004,2007,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,18,18,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,18,1,0,208166FB79B192713C7AD5CC758781852BE08942280C5162E31033121D0F0291,derived/scale/papers/CUMCM-2007-B-004/paper.md,208166FB79B192713C7AD5CC758781852BE08942280C5162E31033121D0F0291,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于生成树算法的公交地铁线路选择模型》.pdf,40B9EDF62E954CBFDCCD310C2B11DBF1F80EAA94A72001CA1D39310851865D83,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-B-006,derived/scale/papers/CUMCM-2007-B-006,2007,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,41,41,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,41,1,0,048CAF52A02816FCAD3649490E2A9B3B8D2CB85C62D2D3D1412328CE43A67A30,derived/scale/papers/CUMCM-2007-B-006/paper.md,048CAF52A02816FCAD3649490E2A9B3B8D2CB85C62D2D3D1412328CE43A67A30,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交查询系统的最佳乘车方案研究与设计》.pdf,73857127F8E496EFAF5270EAE9967E5C14EF024539D4976E6577A8B57F118696,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2007-B-009,derived/scale/papers/CUMCM-2007-B-009,2007,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,26,26,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,26,1,0,EB0D297A039AC63BD08595BD032C1536AF8E9BA67BFF62B216F4BCDD1280B685,derived/scale/papers/CUMCM-2007-B-009/paper.md,EB0D297A039AC63BD08595BD032C1536AF8E9BA67BFF62B216F4BCDD1280B685,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于最小换乘次数的公交路线选择研究》.pdf,625464F9C85991CAA331A8F2C31D2FB82B9B46F5E1910AD102D0655A8D06BB11,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
