paper_id,year,problem,subject_type,artifact_eligible,quality,primary_file,extraction_input_path,artifact_status,deferred_reason
CUMCM-2005-A-006,2005,A,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005A：长江水质评价和预测研究.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005A：长江水质评价和预测研究.pdf,PASS,
CUMCM-2005-A-007,2005,A,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005A：长江水质的评价预测模型及其实用性研究.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005A：长江水质的评价预测模型及其实用性研究.pdf,PASS,
CUMCM-2005-B-002,2005,B,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁系统的优化设计.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁系统的优化设计.pdf,PASS,
CUMCM-2005-B-003,2005,B,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁.pdf,PASS,
CUMCM-2005-B-004,2005,B,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁问题.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁问题.pdf,PASS,
CUMCM-2005-B-005,2005,B,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD租赁优化方案.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD租赁优化方案.pdf,PASS,
CUMCM-2005-B-006,2005,B,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁业务中的数学模型.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁业务中的数学模型.pdf,PASS,
CUMCM-2005-B-007,2005,B,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD租赁问题的模型设计及求解.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD租赁问题的模型设计及求解.pdf,PASS,
CUMCM-2005-C-001,2005,C,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：基于插值的雨量预报评价模型.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：基于插值的雨量预报评价模型.pdf,PASS,
CUMCM-2005-C-002,2005,C,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法优劣的评价模型.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法优劣的评价模型.pdf,PASS,
CUMCM-2005-C-004,2005,C,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价模型.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价模型.pdf,PASS,
CUMCM-2005-C-005,2005,C,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价.pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价.pdf,PASS,
CUMCM-2005-C-006,2005,C,PAPER,1,Q0,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价(1).pdf,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价(1).pdf,PASS,
CUMCM-2006-A-001,2006,A,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社的资源配置方案.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社的资源配置方案.pdf,PASS,
CUMCM-2006-A-002,2006,A,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：层次分析思想在出版社资源配置中的应用.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：层次分析思想在出版社资源配置中的应用.pdf,PASS,
CUMCM-2006-A-003,2006,A,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社资源的优化配置.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社资源的优化配置.pdf,PASS,
CUMCM-2006-A-004,2006,A,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,PASS,
CUMCM-2006-A-006,2006,A,PAPER,1,Q2,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社的资源优化配置.pdf,derived/scale/pdf_ocr/CUMCM-2006-A-006.readable.pdf,PASS,
CUMCM-2006-A-007,2006,A,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社资源配置的问题研究.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社资源配置的问题研究.pdf,PASS,
CUMCM-2006-B-001,2006,B,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预.pdf,PASS,
CUMCM-2006-B-002,2006,B,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病药物治疗的研究.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病药物治疗的研究.pdf,PASS,
CUMCM-2006-B-003,2006,B,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,PASS,
CUMCM-2006-B-004,2006,B,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,PASS,
CUMCM-2006-B-005,2006,B,PAPER,1,Q0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,PASS,
CUMCM-2007-A-001,2007,A,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (3).pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (3).pdf,PASS,
CUMCM-2007-A-003,2007,A,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型的建立与分析》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型的建立与分析》.pdf,PASS,
CUMCM-2007-A-004,2007,A,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《基于差分方程的人口预测模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《基于差分方程的人口预测模型》.pdf,PASS,
CUMCM-2007-A-005,2007,A,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《人口增长预测模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《人口增长预测模型》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-A-006,2007,A,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (4).pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (4).pdf,PASS,
CUMCM-2007-A-007,2007,A,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (2).pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (2).pdf,PASS,
CUMCM-2007-A-008,2007,A,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《基于Leslie模型的中国人口预测及模特卡罗仿真》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《基于Leslie模型的中国人口预测及模特卡罗仿真》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-A-009,2007,A,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《丁克现象与中国人口增长》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《丁克现象与中国人口增长》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-A-010,2007,A,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测》.pdf,PASS,
CUMCM-2007-A-012,2007,A,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-A-013,2007,A,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口发展趋势的分析与预测》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口发展趋势的分析与预测》.pdf,PASS,
CUMCM-2007-A-015,2007,A,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口区域结构向量模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口区域结构向量模型》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-B-001,2007,B,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《关于多目标道路寻优问题的研究》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《关于多目标道路寻优问题的研究》.pdf,PASS,
CUMCM-2007-B-002,2007,B,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《乘公交，看奥运》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《乘公交，看奥运》.pdf,PASS,
CUMCM-2007-B-003,2007,B,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交路线的最优化选择》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交路线的最优化选择》.pdf,PASS,
CUMCM-2007-B-004,2007,B,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于生成树算法的公交地铁线路选择模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于生成树算法的公交地铁线路选择模型》.pdf,PASS,
CUMCM-2007-B-005,2007,B,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《最佳公交路线选择模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《最佳公交路线选择模型》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-B-006,2007,B,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交查询系统的最佳乘车方案研究与设计》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交查询系统的最佳乘车方案研究与设计》.pdf,PASS,
CUMCM-2007-B-007,2007,B,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交线路选择模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交线路选择模型》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-B-009,2007,B,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于最小换乘次数的公交路线选择研究》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于最小换乘次数的公交路线选择研究》.pdf,PASS,
CUMCM-2007-B-010,2007,B,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《最优公交线路选择》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《最优公交线路选择》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-B-011,2007,B,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于多种评价方案的公交线路选择优化模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于多种评价方案的公交线路选择优化模型》.pdf,PASS,
CUMCM-2007-B-012,2007,B,PAPER,1,Q0,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交线路的综合选择》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交线路的综合选择》.pdf,PASS,
CUMCM-2007-C-001,2007,C,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机套餐评价模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机套餐评价模型》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-C-002,2007,C,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机套餐资费问题的评价与优化设计模型》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机套餐资费问题的评价与优化设计模型》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-C-003,2007,C,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机“套餐”优惠几何》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机“套餐”优惠几何》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-D-001,2007,D,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007D：《体能测试时间安排》 (2).pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007D：《体能测试时间安排》 (2).pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2007-D-002,2007,D,PAPER,1,Q3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007D：《体能测试时间安排》.pdf,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007D：《体能测试时间安排》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2008-A-001,2008,A,PAPER,1,Q3,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《数码相机定位》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《数码相机定位》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2008-A-002,2008,A,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：数码相机定位 (2).pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：数码相机定位 (2).pdf,PASS,
CUMCM-2008-A-003,2008,A,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《数码相机定位算法研究》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《数码相机定位算法研究》.pdf,PASS,
CUMCM-2008-A-004,2008,A,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《数码相机相对位置定位方法》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《数码相机相对位置定位方法》.pdf,PASS,
CUMCM-2008-A-005,2008,A,PAPER,1,Q3,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《具有仿射不变性的几何结构在相机定位中的应用》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《具有仿射不变性的几何结构在相机定位中的应用》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2008-A-006,2008,A,PAPER,1,Q3,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《透视投影中圆心投影定位和双目立体系统标定》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《透视投影中圆心投影定位和双目立体系统标定》.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2008-A-008,2008,A,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008A：《数码相机定位》/论文/数码相机定位.pdf,2008年数学建模国赛真题+优秀论文/2008A：《数码相机定位》/论文/数码相机定位.pdf,PASS,
CUMCM-2008-A-009,2008,A,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：数码相机定位.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：数码相机定位.pdf,PASS,
CUMCM-2008-B-001,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,PASS,
CUMCM-2008-B-002,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,PASS,
CUMCM-2008-B-003,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨》 (4).pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨》 (4).pdf,PASS,
CUMCM-2008-B-004,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,PASS,
CUMCM-2008-B-005,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨》.pdf,PASS,
CUMCM-2008-B-006,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《我国高等教育收费问题的探究》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《我国高等教育收费问题的探究》.pdf,PASS,
CUMCM-2008-B-007,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《关于高等教育学费标准的评价及建议》.PDF,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《关于高等教育学费标准的评价及建议》.PDF,PASS,
CUMCM-2008-B-009,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨》 (3).pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨》 (3).pdf,PASS,
CUMCM-2008-B-010,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,PASS,
CUMCM-2008-B-011,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨》 (2).pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨》 (2).pdf,PASS,
CUMCM-2008-B-012,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费的优化模型》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费的优化模型》.pdf,PASS,
CUMCM-2008-B-013,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准问题的研究》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准问题的研究》.pdf,PASS,
CUMCM-2008-B-014,2008,B,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《多因子影响下的高等教育学费模型》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《多因子影响下的高等教育学费模型》.pdf,PASS,
CUMCM-2008-C-001,2008,C,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008C：《地面搜索的安排计划》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008C：《地面搜索的安排计划》.pdf,PASS,
CUMCM-2008-C-002,2008,C,PAPER,1,Q2,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008C：《地面搜索最短耗时的计算》.pdf,derived/scale/pdf_ocr/CUMCM-2008-C-002.readable.pdf,PASS,
CUMCM-2008-C-004,2008,C,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008C：《地面搜索的优化模型》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008C：《地面搜索的优化模型》.pdf,PASS,
CUMCM-2008-D-003,2008,D,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (3).pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (3).pdf,PASS,
CUMCM-2008-D-004,2008,D,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,PASS,
CUMCM-2008-D-005,2008,D,PAPER,1,Q0,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,PASS,
CUMCM-2009-A-001,2009,A,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,PASS,
CUMCM-2009-A-002,2009,A,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析 (2).pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析 (2).pdf,PASS,
CUMCM-2009-A-003,2009,A,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的计算机控制方法分析与设计.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的计算机控制方法分析与设计.pdf,PASS,
CUMCM-2009-A-004,2009,A,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台混合电模拟控制方法分析.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台混合电模拟控制方法分析.pdf,PASS,
CUMCM-2009-A-005,2009,A,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动机控制方法分析.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动机控制方法分析.pdf,PASS,
CUMCM-2009-A-007,2009,A,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：联合制动器试验台电流控制方法的实现及改进.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：联合制动器试验台电流控制方法的实现及改进.pdf,PASS,
CUMCM-2009-B-001,2009,B,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：制动器试验台的控制方法分析.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：制动器试验台的控制方法分析.pdf,PASS,
CUMCM-2009-B-003,2009,B,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：基于蒙特卡洛模拟的眼科病床安排排队模型.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：基于蒙特卡洛模拟的眼科病床安排排队模型.pdf,PASS,
CUMCM-2009-B-004,2009,B,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：医院病床合理安排模型探讨.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：医院病床合理安排模型探讨.pdf,PASS,
CUMCM-2009-B-005,2009,B,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：基于排队论的病床安排模型的研究.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：基于排队论的病床安排模型的研究.pdf,PASS,
CUMCM-2009-B-006,2009,B,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床的合理安排.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床的合理安排.pdf,PASS,
CUMCM-2009-B-007,2009,B,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床合理安排问题的模型探讨.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床合理安排问题的模型探讨.pdf,PASS,
CUMCM-2009-B-008,2009,B,PAPER,1,Q0,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床的合理安排模型.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床的合理安排模型.pdf,PASS,
CUMCM-2009-C-001,2009,C,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控 (2).pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控 (2).pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2009-C-002,2009,C,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：飞船的跟踪测控模型.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：飞船的跟踪测控模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2009-C-003,2009,C,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控模型.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2009-C-004,2009,C,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2009-C-006,2009,C,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：关于对卫星和飞船跟踪的测控站分布.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：关于对卫星和飞船跟踪的测控站分布.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
