alignment,bold,character_spacing,closest_chinese_size,component,confidence,detected_font_families,first_line_indent_mm,first_line_indent_pt,font_size_pt,italic,left_indent_mm,line_spacing_multiple,line_spacing_pt,normalized_font_name,notes,numbering_style,observation_count,observed_value,page_count,paper_id,paragraph_spacing_after_pt,paragraph_spacing_before_pt,pdf_type,problem,raw_font_name,right_indent_mm,source_path,source_sha256,source_type,year
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,reference_label,UNKNOWN,KaiTi;SimSun/Song;Syntax;Times New Roman;cajcd-fnta8;cajcd-fntaa,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,8,CUMCM-2001-B-007,,,text_based,B,UNKNOWN,0.0,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度问题的研究.pdf,044F8116300A68D7DD1EB481A9F8C2A2717981DE03A8463C5233D038054A6CBD,OBSERVED,2001
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,reference_body,UNKNOWN,KaiTi;SimSun/Song;Syntax;Times New Roman;cajcd-fnta8;cajcd-fntaa,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,8,CUMCM-2001-B-007,,,text_based,B,UNKNOWN,0.0,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度问题的研究.pdf,044F8116300A68D7DD1EB481A9F8C2A2717981DE03A8463C5233D038054A6CBD,OBSERVED,2001
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_title,UNKNOWN,KaiTi;SimSun/Song;Syntax;Times New Roman;cajcd-fnta8;cajcd-fntaa,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,8,CUMCM-2001-B-007,,,text_based,B,UNKNOWN,0.0,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度问题的研究.pdf,044F8116300A68D7DD1EB481A9F8C2A2717981DE03A8463C5233D038054A6CBD,OBSERVED,2001
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_heading,UNKNOWN,KaiTi;SimSun/Song;Syntax;Times New Roman;cajcd-fnta8;cajcd-fntaa,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,8,CUMCM-2001-B-007,,,text_based,B,UNKNOWN,0.0,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度问题的研究.pdf,044F8116300A68D7DD1EB481A9F8C2A2717981DE03A8463C5233D038054A6CBD,OBSERVED,2001
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_body,UNKNOWN,KaiTi;SimSun/Song;Syntax;Times New Roman;cajcd-fnta8;cajcd-fntaa,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,8,CUMCM-2001-B-007,,,text_based,B,UNKNOWN,0.0,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度问题的研究.pdf,044F8116300A68D7DD1EB481A9F8C2A2717981DE03A8463C5233D038054A6CBD,OBSERVED,2001
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,code,UNKNOWN,KaiTi;SimSun/Song;Syntax;Times New Roman;cajcd-fnta8;cajcd-fntaa,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,8,CUMCM-2001-B-007,,,text_based,B,UNKNOWN,0.0,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度问题的研究.pdf,044F8116300A68D7DD1EB481A9F8C2A2717981DE03A8463C5233D038054A6CBD,OBSERVED,2001
CENTER,False,UNKNOWN,小三,title,LOW,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,15.0,False,67.945,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,2,size_pt=15.0; bold_ratio=0.0; alignment=CENTER,46,CUMCM-2016-A-005,,,text_based,A,FT13,67.98,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
CENTER,False,UNKNOWN,四号,abstract_label,LOW,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,14.1,False,100.083,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,1,size_pt=14.1; bold_ratio=0.0; alignment=CENTER,46,CUMCM-2016-A-005,,,text_based,A,FT13,100.012,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
JUSTIFIED_OR_FULL,False,UNKNOWN,小四,abstract_body,HIGH,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,8.467,24.0,12.0,False,31.75,1.3,15.6,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,36,size_pt=12.0; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,46,CUMCM-2016-A-005,0.0,,text_based,A,FT18,31.75,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
JUSTIFIED_OR_FULL,False,UNKNOWN,小四,keywords_label,LOW,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,12.0,False,31.75,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,1,size_pt=12.0; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,46,CUMCM-2016-A-005,,,text_based,A,FT18,47.025,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
JUSTIFIED_OR_FULL,False,UNKNOWN,小四,keywords_body,LOW,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,12.0,False,31.75,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,1,size_pt=12.0; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,46,CUMCM-2016-A-005,,,text_based,A,FT18,47.025,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
CENTER,False,UNKNOWN,小四,heading_1,HIGH,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,11.9,False,90.17,1.3,15.6,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,decimal,48,size_pt=11.9; bold_ratio=0.0; alignment=CENTER,46,CUMCM-2016-A-005,0.0,,text_based,A,FT8,90.205,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
LEFT,False,UNKNOWN,小四,heading_2,MEDIUM,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,12.0,False,31.75,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,bracket,13,size_pt=12.0; bold_ratio=0.0; alignment=LEFT,46,CUMCM-2016-A-005,,,text_based,A,FT13,153.917,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
LEFT,False,UNKNOWN,小四,heading_3,MEDIUM,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,12.0,False,31.75,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,bracket,14,size_pt=12.0; bold_ratio=0.0; alignment=LEFT,46,CUMCM-2016-A-005,,,text_based,A,FT13,124.284,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_4,UNKNOWN,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,46,CUMCM-2016-A-005,,,text_based,A,UNKNOWN,0.0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
LEFT,False,UNKNOWN,小四,body,HIGH,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,19.05,54.0,12.0,False,31.75,1.3,15.6,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,3974,size_pt=12.0; bold_ratio=0.0; alignment=LEFT,46,CUMCM-2016-A-005,31.2,,text_based,A,FT8,31.75,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
CENTER,False,UNKNOWN,五号,figure_caption,HIGH,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,10.4,False,31.75,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,caption,29,size_pt=10.4; bold_ratio=0.0; alignment=CENTER,46,CUMCM-2016-A-005,,,text_based,A,FT13,163.23,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
CENTER,False,UNKNOWN,五号,table_caption,HIGH,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,10.4,False,58.244,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,caption,20,size_pt=10.4; bold_ratio=0.0; alignment=CENTER,46,CUMCM-2016-A-005,,,text_based,A,FT13,58.279,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,table_body,UNKNOWN,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,46,CUMCM-2016-A-005,,,text_based,A,UNKNOWN,0.0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
LEFT,False,UNKNOWN,小四,equation,HIGH,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,12.0,False,31.75,1.3,15.6,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,1931,size_pt=12.0; bold_ratio=0.0; alignment=LEFT,46,CUMCM-2016-A-005,31.2,,text_based,A,FT8,31.715,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
RIGHT,False,UNKNOWN,小四,equation_number,HIGH,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,11.9,False,31.75,1.828,21.877,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,491,size_pt=11.9; bold_ratio=0.0; alignment=RIGHT,46,CUMCM-2016-A-005,51.37,,text_based,A,FT8,31.715,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,reference_label,UNKNOWN,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,46,CUMCM-2016-A-005,,,text_based,A,UNKNOWN,0.0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,reference_body,UNKNOWN,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,46,CUMCM-2016-A-005,,,text_based,A,UNKNOWN,0.0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_title,UNKNOWN,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,46,CUMCM-2016-A-005,,,text_based,A,UNKNOWN,0.0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_heading,UNKNOWN,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,46,CUMCM-2016-A-005,,,text_based,A,UNKNOWN,0.0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_body,UNKNOWN,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,46,CUMCM-2016-A-005,,,text_based,A,UNKNOWN,0.0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,code,UNKNOWN,Arial;MicrosoftYaHei;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,46,CUMCM-2016-A-005,,,text_based,A,UNKNOWN,0.0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,60A24DC1D9D5C453DA3966CBE5A53EEBA73E5190145ED3518EBDFA98A59FB062,OBSERVED,2016
CENTER,False,UNKNOWN,四号,title,LOW,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,14.1,False,65.44,2.947,41.4,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,4,size_pt=14.1; bold_ratio=0.25; alignment=CENTER,25,CUMCM-2011-A-006,0.0,,mixed,A,FT24,65.44,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
CENTER,False,UNKNOWN,小二,abstract_label,LOW,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,18.0,False,88.053,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,2,size_pt=18.0; bold_ratio=0.0; alignment=CENTER,25,CUMCM-2011-A-006,,,mixed,A,FT36,80.68,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
JUSTIFIED_OR_FULL,False,UNKNOWN,小四,abstract_body,HIGH,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,7.408,21.0,12.0,False,25.012,1.3,15.6,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,23,size_pt=12.0; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,25,CUMCM-2011-A-006,0.0,,mixed,A,FT24,25.012,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
JUSTIFIED_OR_FULL,False,UNKNOWN,四号,keywords_label,LOW,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,14.1,False,25.012,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,1,size_pt=14.1; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,25,CUMCM-2011-A-006,,,mixed,A,FT8,97.861,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
JUSTIFIED_OR_FULL,False,UNKNOWN,四号,keywords_body,LOW,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,14.1,False,25.012,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,1,size_pt=14.1; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,25,CUMCM-2011-A-006,,,mixed,A,FT8,97.861,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
LEFT,False,UNKNOWN,小四,heading_1,HIGH,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,12.0,False,25.012,1.3,15.6,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,23,size_pt=12.0; bold_ratio=0.0; alignment=LEFT,25,CUMCM-2011-A-006,31.2,,mixed,A,FT24,50.729,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_2,UNKNOWN,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,25,CUMCM-2011-A-006,,,mixed,A,UNKNOWN,0.0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_3,UNKNOWN,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,25,CUMCM-2011-A-006,,,mixed,A,UNKNOWN,0.0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_4,UNKNOWN,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,25,CUMCM-2011-A-006,,,mixed,A,UNKNOWN,0.0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
JUSTIFIED_OR_FULL,False,UNKNOWN,小四,body,HIGH,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,8.467,24.0,12.0,False,25.012,1.3,15.6,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,582,size_pt=12.0; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,25,CUMCM-2011-A-006,31.189,,mixed,A,FT24,25.012,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
CENTER,False,UNKNOWN,小四,figure_caption,HIGH,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,12.0,False,89.253,1.95,23.4,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,caption,25,size_pt=12.0; bold_ratio=0.0; alignment=CENTER,25,CUMCM-2011-A-006,0.0,,mixed,A,FT24,89.288,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,table_caption,UNKNOWN,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,25,CUMCM-2011-A-006,,,mixed,A,UNKNOWN,0.0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,table_body,UNKNOWN,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,25,CUMCM-2011-A-006,,,mixed,A,UNKNOWN,0.0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
LEFT,False,UNKNOWN,小四,equation,HIGH,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,11.9,False,25.012,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,56,size_pt=11.9; bold_ratio=0.0; alignment=LEFT,25,CUMCM-2011-A-006,,,mixed,A,FT41,25.012,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,equation_number,UNKNOWN,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,25,CUMCM-2011-A-006,,,mixed,A,UNKNOWN,0.0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
CENTER,False,UNKNOWN,四号,reference_label,LOW,KaiTi;LiSu;SimHei;SimSun/Song;SymbolMT;Times New Roman,,,14.1,False,95.673,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,1,size_pt=14.1; bold_ratio=0.0; alignment=CENTER,25,CUMCM-2011-A-006,,,mixed,A,FT8,87.136,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,2582B807804D7C7439C506F7EE2AF21F85C13832FB317512FC6ED80AA13AF3FC,OBSERVED,2011
