abstract_present,appendix_present,authors,award,bottom_margin_mm,bottom_margin_q1_mm,bottom_margin_q3_mm,created_at,detected_font_families,eligible_for_layout_analysis,eligible_for_typography_analysis,equation_candidate_count,figure_caption_count,font_metadata_available,footer_present,formal_membership,g8_overall_status,g8_quality,g8_subject_type,has_encoding_issues,header_present,height_mm,height_pt,identity_source,institution,is_A4,is_complex_layout,keywords_present,layout_analysis_available,left_margin_mm,left_margin_q1_mm,left_margin_q3_mm,margin_page_count,mixed_page_size,notes,orientation,page_count,page_count_catalog,page_number_position,page_number_present,pages_needing_ocr,pages_with_columns,pages_with_tables,paper_id,pdf_confidence,pdf_type,problem,problem_code,raw_pdf_fonts,reference_entry_count,reference_present,right_margin_mm,right_margin_q1_mm,right_margin_q3_mm,semantic_exclusion,source_canonical,source_exists,source_path,source_role,source_sha256,source_sha256_catalog,status,table_caption_count,text_item_count,text_layer_available,title,title_text,top_margin_mm,top_margin_q1_mm,top_margin_q3_mm,updated_at,width_mm,width_pt,year
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,SUPPORTING_MATERIAL,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2014-C-009,,NOT_ANALYZED,C,C,,,,,,,,True,1,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/bisai2.lg4,primary,6AC9368BAB5A4B21CB6173AF65E47055A138AFD5D83FDC7754A80B7EAB4FC03A,6AC9368BAB5A4B21CB6173AF65E47055A138AFD5D83FDC7754A80B7EAB4FC03A,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2014
0,0,unknown,unknown,,,,2026-08-18T00:06:15+08:00,KaiTi,1,0,0,0,1,0,FORMAL,Q3_MANUAL_REQUIRED,Q3,PAPER,0,0,274.81388888888887,779.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,,,,0,False,font_or_text_layer_not_reliable,PORTRAIT,10,,UNKNOWN,0,"1,2,3,4,5,6,7,8,9,10",,,CUMCM-2003-B-010,0.8,image_based,B,B,------------------------------------;KaiTi,0,0,,,,,True,1,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排_的模型和评述.pdf,primary,4C2BDD36CAF5191721BD10121A36AEAE8313668D0AD5E34186219BE422026101,4C2BDD36CAF5191721BD10121A36AEAE8313668D0AD5E34186219BE422026101,active,0,50,1,unknown,,,,,2026-08-18T00:06:15+08:00,208.13888888888889,590.0,2003
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,SUPPORTING_MATERIAL,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2011-D-045,,NOT_ANALYZED,D,D,,,,,,,,True,1,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/封面和承诺书.doc,primary,327D72353CA8CCF802165871D91F9690B5B0596B926A2DA343F9F2359D4C799F,327D72353CA8CCF802165871D91F9690B5B0596B926A2DA343F9F2359D4C799F,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2011
0,0,unknown,unknown,70.73,70.73,70.73,2026-08-18T00:06:15+08:00,KaiTi;SimSun/Song,1,0,0,0,1,0,FORMAL,Q3_MANUAL_REQUIRED,Q3,PAPER,0,1,297.0388888888889,842.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,0,1,38.059,38.059,38.059,9,False,font_or_text_layer_not_reliable,PORTRAIT,10,,UNKNOWN,0,"1,2,3,4,5,6,7,8,9,10",,,CUMCM-2007-A-012,0.8,image_based,A,A,------------------------------------;BCJWVM+SimSun;SimSun;SimSun;KaiTi,0,0,-3.308,-3.308,-3.308,,True,1,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》.pdf,primary,B476FFB33A709D5BE237485AE4D9D4508294FF4BB016BD777FF271A639019F42,B476FFB33A709D5BE237485AE4D9D4508294FF4BB016BD777FF271A639019F42,active,0,90,1,unknown,http://www.madio.net | 数学中国www.madio.net,80.998,80.998,80.998,2026-08-18T00:06:15+08:00,209.90277777777777,595.0,2007
0,0,unknown,unknown,,,,2026-08-18T00:06:15+08:00,Times New Roman,1,1,0,0,1,0,FORMAL,COMPLETE,Q2,PAPER,0,1,259.9266666666666,736.8,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,,,,0,False,,PORTRAIT,2,,UNKNOWN,0,,,,CUMCM-2005-C-006,1.0,text_based,C,C,------------------------------------;Times-Roman,0,0,,,,,True,1,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005C：雨量预报方法的评价(1).pdf,primary,4BEB492D0753340DA256E2738EE99D389CFC69678BA6702160E167DA43E54E51,4BEB492D0753340DA256E2738EE99D389CFC69678BA6702160E167DA43E54E51,active,0,8,1,unknown,,,,,2026-08-18T00:06:15+08:00,200.4906666666667,568.32,2005
1,1,unknown,unknown,18.507,18.507,18.507,2026-08-18T00:06:15+08:00,Arial;KaiTi;SimHei;SimSun/Song;SymbolMT;Times New Roman,1,1,374,5,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,297.0388888888889,842.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,25.019,25.019,25.019,20,False,,PORTRAIT,22,,UNKNOWN,0,22,,,CUMCM-2006-A-006,0.76,mixed,A,A,------------------------------------;TimesNewRomanPSMT;IAJOKK+SimHei;IAJOPL+SimSun;TimesNewRomanPS-ItalicMT;IAJPOO+SymbolMT;KaiTi;Arial-BoldMT;TimesNewRomanPS-BoldMT,26,1,24.08,22.867,24.943,,True,1,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社的资源优化配置.pdf,primary,008CC60DF63D109D4991406BB85DC92D31003FB52AFA11A105AA42EA86C929E4,008CC60DF63D109D4991406BB85DC92D31003FB52AFA11A105AA42EA86C929E4,active,8,2479,1,unknown,出版社的资源优化配置 | 1.摘要,25.04,25.039,27.347,2026-08-18T00:06:15+08:00,209.98038888888888,595.22,2006
0,0,unknown,unknown,,,,2026-08-18T00:06:15+08:00,KaiTi;Times New Roman,1,0,0,0,1,1,FORMAL,Q3_MANUAL_REQUIRED,Q3,PAPER,0,0,277.6361111111111,787.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,,,,0,False,font_or_text_layer_not_reliable,PORTRAIT,10,,UNKNOWN,0,"1,2,3,4,5,6,7,8,9,10",,,CUMCM-1995-B-007,0.8,image_based,B,B,------------------------------------;Times-Italic;KaiTi,0,0,,,,,True,1,1995年数学建模国赛真题+优秀论文/1995年国赛优秀论文/1995B：天车与冶炼炉的操作模型.pdf,primary,8FFF9C498A59EC5FDA676C2B71FE2193CF3C6D892186E589D847E85F9F2752BE,8FFF9C498A59EC5FDA676C2B71FE2193CF3C6D892186E589D847E85F9F2752BE,active,0,50,1,unknown,,,,,2026-08-18T00:06:15+08:00,203.90555555555554,578.0,1995
0,0,unknown,unknown,,,,2026-08-18T00:06:15+08:00,KaiTi;SimSun/Song;Times New Roman,1,1,0,0,1,0,FORMAL,COMPLETE,Q2,PAPER,0,0,278.34166666666664,789.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,,,,0,False,,PORTRAIT,5,,UNKNOWN,0,,,,CUMCM-1997-A-009,1.0,text_based,A,A,------------------------------------;STSong-Light;Times-Roman;KaiTi,0,0,,,,,True,1,1997年数学建模国赛真题+优秀论文/1997年国赛优秀论文/1997A：关于零件参数问题的建模.pdf,primary,FF068F978532B4A37B625C35EFCBF72E2BBD2EFDA2638E93BD0D77B8483EA314,FF068F978532B4A37B625C35EFCBF72E2BBD2EFDA2638E93BD0D77B8483EA314,active,0,20,1,unknown,,,,,2026-08-18T00:06:15+08:00,206.0222222222222,584.0,1997
1,1,unknown,unknown,20.676,20.676,20.676,2026-08-18T00:06:15+08:00,KaiTi;MT-Extra;Monospace;SimHei;SimSun/Song;SymbolMT;Times New Roman,1,1,1841,3,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,297.00361111111107,841.9,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,25.019,25.019,25.019,38,False,,PORTRAIT,39,,BOTTOM,1,39,,,CUMCM-2013-C-010,0.76,mixed,C,C,------------------------------------;ABCDEF+TimesNewRomanPS-BoldMT;ABCDEF+SimSun;ABCDEF+TimesNewRomanPSMT;ABCDEF+KaiTi;ABCDEF+SimHei;ABCDEF+SymbolMT;ABCDEF+TimesNewRomanPS-ItalicMT;ABCDEF+MT-Extra;ABCDEF+CourierNewPSMT,266,1,26.923,24.971,41.204,,True,1,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/成都工业学院 专5 C 肖瑜琳 刘新燕 黄龙.pdf,primary,6AB6592042F87A3F1863F72A0B2E3FE2745A72C9F229D559B2F2EE89CDF545C3,6AB6592042F87A3F1863F72A0B2E3FE2745A72C9F229D559B2F2EE89CDF545C3,active,8,5185,1,unknown,,26.434,25.414,26.857,2026-08-18T00:06:15+08:00,210.00861111111107,595.3,2013
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,SUPPORTING_MATERIAL,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2014-A-009,,NOT_ANALYZED,A,A,,,,,,,,True,1,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/高程图形1.doc,primary,32F183E0198BE0A3073AAC5AF4E9B68BE765C0CC0023974B6EEE7AB01DCFD2B5,32F183E0198BE0A3073AAC5AF4E9B68BE765C0CC0023974B6EEE7AB01DCFD2B5,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2014
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,CLOSED_INELIGIBLE,UNKNOWN,SUPPORTING_MATERIAL,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2014-B-B1604,,NOT_ANALYZED,B,B,,,,,,,,False,1,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w1-1-1.jpg,primary,D9FFC1EFFC70BFACDBB9B741215EEC0032F75B47858AA84CF8D801CC64204781,D9FFC1EFFC70BFACDBB9B741215EEC0032F75B47858AA84CF8D801CC64204781,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2014
1,0,unknown,unknown,22.253,22.253,22.253,2026-08-18T00:06:15+08:00,Arial;Calibri;Cambria;KaiTi;SimHei;SimSun/Song,1,1,86,10,1,0,FORMAL,COMPLETE,Q2,PAPER,0,0,297.0388888888889,842.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,31.708,31.708,31.708,16,False,,PORTRAIT,17,,BOTTOM,1,,,,CUMCM-2008-A-009,1.0,text_based,A,A,------------------------------------;PNEEBC+SimHei;PNEDOB+Calibri;PNEEDE+SimSun;PNEEID+Cambria;PNEDPC+Calibri;SimSun;KaiTi;PNEEMD+Cambria-Bold;ArialMT,21,1,-64.609,-64.609,-64.609,,True,1,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：数码相机定位.pdf,primary,68A91825D3AAF2E9603A45FC0A86B8BB014C6F10919734B71E04F7E51B75F354,68A91825D3AAF2E9603A45FC0A86B8BB014C6F10919734B71E04F7E51B75F354,active,8,1078,1,unknown,数码相机定位 | 优化问题：像坐标点产生两个收敛点、像坐标点与像平面对应点越接近，像坐标,25.421,25.421,25.934,2026-08-18T00:06:15+08:00,209.98038888888888,595.22,2008
1,1,unknown,unknown,22.204,22.204,22.204,2026-08-18T00:06:15+08:00,Arial;Calibri;Cambria;KaiTi;Monospace;SimSun/Song,1,1,241,16,1,0,FORMAL,COMPLETE,Q2,PAPER,0,0,297.0106666666666,841.92,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,25.019,22.902,25.019,17,False,,PORTRAIT,18,,BOTTOM,1,,,,CUMCM-2007-A-013,1.0,text_based,A,A,------------------------------------;ABCDEE+Calibri;SimSun;KaiTi;ABCDEE+Calibri;ABCDEE+Cambria;Arial;ABCDEE+Cambria;ABCDEE+Cambria;ABCDEE+Courier,46,0,-3.31,-3.31,-3.31,,True,1,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口发展趋势的分析与预测》.pdf,primary,A03A69F7290068D58765A23BF5D09BA76FB24F7F8D77D5985453B453670852D0,A03A69F7290068D58765A23BF5D09BA76FB24F7F8D77D5985453B453670852D0,active,7,1485,1,unknown,中国人口发展趋势的分析与预测 | Leslie模型进行了中短期的人口增长预测。鉴于城，镇，乡之间生育模式，平均寿命，,25.188,25.188,28.765,2026-08-18T00:06:15+08:00,210.01566666666668,595.32,2007
1,1,unknown,unknown,18.221,18.221,18.221,2026-08-18T00:06:15+08:00,KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman,1,1,526,1,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,297.00361111111107,841.9,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,31.75,31.75,31.75,19,False,,PORTRAIT,20,,BOTTOM,1,,,,CUMCM-2010-D-004,1.0,text_based,D,D,------------------------------------;XEKKFX+SimHei;LNUHNF+SimSun;AUWCNV+TimesNewRomanPSMT;KaiTi;TYEPLS+TimesNewRomanPS-ItalicMT;TZCMBP+SymbolMT;ESHXQI+TimesNewRomanPS-BoldMT;FORFRJ+TimesNewRomanPS-BoldItalicMT;MUFUVC+MT-Extra,37,1,31.743,30.092,31.743,,True,1,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价.pdf,primary,90C8BD61A03A9EEDC28CFFF554F3CD4BCD29A183D1833869F6DD059AF5FAD37E,90C8BD61A03A9EEDC28CFFF554F3CD4BCD29A183D1833869F6DD059AF5FAD37E,active,1,2059,1,unknown,D 题:对学生宿舍设计方案的评价 | 法，模糊综合评判法等方法建立了三个评价模型。通过这些方法对设计方案的评,27.416,25.545,27.743,2026-08-18T00:06:15+08:00,210.00861111111107,595.3,2010
0,0,unknown,unknown,,,,2026-08-18T00:06:15+08:00,KaiTi,1,0,0,0,1,0,FORMAL,Q3_MANUAL_REQUIRED,Q3,PAPER,0,0,279.75277777777774,793.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,,,,0,False,font_or_text_layer_not_reliable,PORTRAIT,8,,UNKNOWN,0,"1,2,3,4,5,6,7,8",,,CUMCM-1998-B-007,0.8,image_based,B,B,------------------------------------;KaiTi,0,0,,,,,True,1,1998年数学建模国赛真题+优秀论文/1998年国赛优秀论文/1998B：多旅行商路线的几个问题.pdf,primary,964628E2521276461DC5B878BE977AEAF63EE0350AFC6B302D9C3F19CEE0FF50,964628E2521276461DC5B878BE977AEAF63EE0350AFC6B302D9C3F19CEE0FF50,active,0,32,1,unknown,,,,,2026-08-18T00:06:15+08:00,210.9611111111111,598.0,1998
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,PROBLEM_PACKAGE,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2014-B-003,,NOT_ANALYZED,B,B,,,,,,,,True,1,2014年数学建模国赛真题+优秀论文/2014年赛题/2014年国赛B题.doc,primary,AAC1F58CAF6ED65F061560B3D7FB01E7C64E3CF63B8B795CE7451A8C965AD98A,AAC1F58CAF6ED65F061560B3D7FB01E7C64E3CF63B8B795CE7451A8C965AD98A,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2014
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,PROBLEM_PACKAGE,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2003-D-005,,NOT_ANALYZED,D,D,,,,,,,,True,1,2003年数学建模国赛真题+优秀论文/2003年赛题/2003年国赛D题.doc,primary,EA6337162495ED00043A22797E17CF934490F02931689E240BD5482848E01CF0,EA6337162495ED00043A22797E17CF934490F02931689E240BD5482848E01CF0,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2003
1,1,unknown,unknown,18.136,18.136,18.136,2026-08-18T00:06:15+08:00,KaiTi;MT-Extra;MicrosoftYaHei;MicrosoftYaHei-Bold;Monospace;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,1,1,513,7,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,297.00361111111107,841.9,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,31.75,31.75,31.75,26,False,,PORTRAIT,27,,BOTTOM,1,,,,CUMCM-2018-C-003,1.0,text_based,C,C,------------------------------------;XEKKFX+SimHei;ESHXQI+TimesNewRomanPS-BoldMT;LNUHNF+SimSun;AUWCNV+TimesNewRomanPSMT;KaiTi;CSKSUK+Wingdings-Regular;TZCMBP+SymbolMT;TYEPLS+TimesNewRomanPS-ItalicMT;YWSWBG+MicrosoftYaHei-Bold;YMVEVT+MicrosoftYaHei;MUFUVC+MT-Extra;TYXLQB+CourierNewPSMT,52,1,31.595,30.092,31.74,,True,1,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：基于 RFMT 模型的百货商场会员画像描绘.pdf,primary,8C8AD6F12EB321A51291EC8616EC087A765BB177057B0EB4D0F7B7FE1C0032CE,8C8AD6F12EB321A51291EC8616EC087A765BB177057B0EB4D0F7B7FE1C0032CE,active,13,2438,1,unknown,基于RFMT模型的百货商场会员画像描绘 | 额和利润，零售运营商需完成对会员的管理与维系工作。完善会员画像，加强会,25.929,25.46,27.742,2026-08-18T00:06:15+08:00,210.00861111111107,595.3,2018
0,0,unknown,unknown,,,,2026-08-18T00:06:15+08:00,KaiTi,1,0,0,0,1,0,FORMAL,Q3_MANUAL_REQUIRED,Q3,PAPER,0,0,285.115,808.2,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,,,,0,False,font_or_text_layer_not_reliable,PORTRAIT,40,,UNKNOWN,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",,,CUMCM-2020-C-003,0.8,image_based,C,C,------------------------------------;KaiTi,0,0,,,,,True,1,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：针对中小微企业最优信贷决策研究.pdf,primary,87A5D1DC04E3E45C17D13584B55DF4C5F45F3829C1904BBF2A75CCC28E36B61C,87A5D1DC04E3E45C17D13584B55DF4C5F45F3829C1904BBF2A75CCC28E36B61C,active,0,120,1,unknown,,,,,2026-08-18T00:06:15+08:00,201.549,571.32,2020
1,1,unknown,unknown,18.212,18.212,18.212,2026-08-18T00:06:15+08:00,KaiTi;Monospace;Symbol;Times New Roman,1,1,100,0,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,297.0106666666666,841.92,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,31.758,31.758,31.758,10,False,,PORTRAIT,11,,BOTTOM,1,,,,CUMCM-2010-B-004,1.0,text_based,B,B,------------------------------------;Times;Times;KaiTi;Symbol;ABCDEE+Courier,38,1,29.66,27.122,30.072,,True,1,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会参观线路设计.pdf,primary,1ADCC76250C40CF4057EDBC71883F7290C4105D17D05381C742183DA15E80D24,1ADCC76250C40CF4057EDBC71883F7290C4105D17D05381C742183DA15E80D24,active,1,924,1,unknown,世博会参观线路设计 | 们选择了几个必去的场馆，算出去这几个馆的最优路线；对于组织者，他们安排,26.162,25.59,27.647,2026-08-18T00:06:15+08:00,210.01566666666668,595.32,2010
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,,,NOT_IN_G8_STATUS,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2015-A-007,,NOT_ANALYZED,A,A,,,,,,,,True,1,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (1).pdf,primary,F3D4B18A4D728686016DC5452CD59D787744190141D355AF865F2892AD34BC6D,F3D4B18A4D728686016DC5452CD59D787744190141D355AF865F2892AD34BC6D,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2015
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,COMPLETE,UNKNOWN,PAPER,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2013-D-004,,NOT_ANALYZED,D,D,,,,,,,,True,1,2013年数学建模国赛真题+优秀论文/2013D：城市公共自行车服务系统运行状况和效率分析 (2)/赣南师范学院科技学院 D 赖铖、袁彦、舒敏.doc,primary,6BEC1C814F4638020F3DA17E90DC9EA483CAB5311CC4CA040F131629F9103ACE,6BEC1C814F4638020F3DA17E90DC9EA483CAB5311CC4CA040F131629F9103ACE,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2013
1,1,unknown,unknown,18.221,18.221,18.221,2026-08-18T00:06:15+08:00,KaiTi;SimHei;SimSun/Song;SymbolMT;Times New Roman,1,1,545,9,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,297.00361111111107,841.9,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,25.019,25.019,25.019,13,False,,PORTRAIT,14,,BOTTOM,1,,,,CUMCM-2010-C-004,1.0,text_based,C,C,------------------------------------;LNUHNF+SimSun;AUWCNV+TimesNewRomanPSMT;ESHXQI+TimesNewRomanPS-BoldMT;KaiTi;XEKKFX+SimHei;TZCMBP+SymbolMT;TYEPLS+TimesNewRomanPS-ItalicMT,30,1,22.895,22.853,25.012,,True,1,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管布置问题的优化模型.pdf,primary,C5B80D92915BF6F03994B4CB054684A3F7F08293D8FDAD9268E9BCFD96183AE9,C5B80D92915BF6F03994B4CB054684A3F7F08293D8FDAD9268E9BCFD96183AE9,active,1,1698,1,unknown,,25.079,25.079,27.319,2026-08-18T00:06:15+08:00,210.00861111111107,595.3,2010
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,SUPPORTING_MATERIAL,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2011-D-046,,NOT_ANALYZED,D,D,,,,,,,,True,1,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤26.lg4,primary,A0C7DF9ACF8028E73911D515E934C0491899E1A1164E99A6801C2105F4B573A5,A0C7DF9ACF8028E73911D515E934C0491899E1A1164E99A6801C2105F4B573A5,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2011
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,PROBLEM_PACKAGE,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2013-B-003,,NOT_ANALYZED,B,B,,,,,,,,True,1,2013年数学建模国赛真题+优秀论文/2013B：碎纸片的拼接复原 (2)/唐隽玉，孙雪清，胡文伟.pdf,primary,86BFA227684E80174D6A6AFCDDF138C1CF7D2D6E7B409657685D9C5871926916,86BFA227684E80174D6A6AFCDDF138C1CF7D2D6E7B409657685D9C5871926916,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2013
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,SUPPORTING_MATERIAL,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2011-D-047,,NOT_ANALYZED,D,D,,,,,,,,True,1,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案1规格10.lg4,primary,5A5AAEF411FA667763E967F9B9F1439C112D53B8731861A5C2439AE2B21E19B6,5A5AAEF411FA667763E967F9B9F1439C112D53B8731861A5C2439AE2B21E19B6,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2011
