paper_id,issue_type,affected_pages,observed_value,expected_range,interpretation,excluded_from_consensus,notes
CUMCM-2020-A-004,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2014-A-005,NON_PDF_SOURCE,,.fig,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2009-C-005,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-1997-A-006,FONT_METADATA_UNRELIABLE,"1,2,3,4",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2006-A-005,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2007-B-008,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-1997-A-007,FONT_METADATA_UNRELIABLE,"1,2,3,4",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2003-A-007,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2014-A-006,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2015-B-004,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2011-C-003,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2015-A-006,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2020-B-005,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2021-A-001,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2007-A-008,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2019-B-003,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2012-D-014,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2008-A-006,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2014-A-007,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2013-C-009,NON_PDF_SOURCE,,.asv,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2007-A-009,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2015-B-005,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-E-001,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2009-D-004,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2025-C-001,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2012-A-004,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2014-A-008,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2013-D-003,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2011-D-040,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2002-B-007,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2017-A-005,NON_PDF_SOURCE,,.docx,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2016-B-006,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2014-C-008,NON_PDF_SOURCE,,.docx,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2003-A-009,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2015-B-006,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2013-A-005,NONCANONICAL_PDF_MEMBER,,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (2)/周晨阳周登岳孔垂烨A.pdf,canonical=True,"Paper status permits analysis, but selected PDF membership is non-canonical.",0,
CUMCM-2021-C-001,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2010-C-003,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2009-A-006,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2019-E-003,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2008-A-007,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-1997-B-005,FONT_METADATA_UNRELIABLE,"1,2,3,4,5",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-1997-B-006,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2007-A-011,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2011-B-002,NON_PDF_SOURCE,,.png,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2018-B-002,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2005-A-008,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2011-D-041,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2010-D-003,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2011-D-042,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2001-B-009,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2004-A-006,NON_PDF_SOURCE,,.mdb,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2002-A-013,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2025-E-001,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2004-A-007,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2012-C-004,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-D-001,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2007-B-010,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2011-D-043,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2011-D-044,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2014-C-009,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2003-B-010,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2011-D-045,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2007-A-012,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-1995-B-007,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2014-A-009,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2014-B-B1604,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-1998-B-007,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2014-B-003,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2003-D-005,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2020-C-003,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2015-A-007,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2013-D-004,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2011-D-046,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2013-B-003,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2011-D-047,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2015-A-008,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2024-C-001,PROBLEM_PACKAGE_SOURCE,all,competition problem statement,formal Paper,"Rendered source is a problem statement package, not a formal award Paper PDF.",1,Source rendered and identified as a competition problem statement package; retained in full inventory but excluded from Paper format consensus.
CUMCM-2024-C-001,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,Source rendered and identified as a competition problem statement package; retained in full inventory but excluded from Paper format consensus.
CUMCM-2019-A-004,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2003-A-010,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2009-D-005,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2002-A-014,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2006-B-006,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2001-D-001,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2003-C-001,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2009-C-006,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2011-D-048,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-1995-A-008,FONT_METADATA_UNRELIABLE,"1,2",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2007-A-014,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2019-B-004,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-1996-A-007,FONT_METADATA_UNRELIABLE,"1,2,3",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2019-E-004,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2011-D-049,NON_PDF_SOURCE,,.lg4,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2002-A-015,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2010-C-005,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2012-A-005,NON_PDF_SOURCE,,.sas,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-1996-A-008,FONT_METADATA_UNRELIABLE,"1,2,3,4",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2013-A-006,NON_PDF_SOURCE,,.doc,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2019-C-004,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2003-B-011,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7,8",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2011-B-003,NONCANONICAL_PDF_MEMBER,,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011B：交巡警服务平台的设置与调度（3）/交巡警服务平台的设置与调度.pdf,canonical=True,"Paper status permits analysis, but selected PDF membership is non-canonical.",0,
CUMCM-1996-B-004,FONT_METADATA_UNRELIABLE,"1,2,3,4,5",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2020-C-004,NON_PDF_SOURCE,,.docx,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2007-A-015,FONT_METADATA_UNRELIABLE,"1,2,3,4,5,6,7",image_based,text_based/mixed,OCR was not run; image/scanned PDF is excluded from reliable font consensus.,1,font_or_text_layer_not_reliable
CUMCM-2012-D-015,NON_PDF_SOURCE,,.fig,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2013-B-004,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-B-B007,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-B-B026,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-B-B050,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-A-A115,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-E-E014,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-A-A028,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-C-C085,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2022-C-C229,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-A-A217,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-E-E025,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-D-D026,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-C-C066,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-D-D017,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-E-E037,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2022-E-E014,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-C-C283,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-D-D034,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-B-B106,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2021-C-C169,NON_PDF_SOURCE,,.jpg,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2013-B-005,NON_PDF_SOURCE,,.bmp,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2013-B-006,NON_PDF_SOURCE,,.bmp,.pdf,Formal identity is not directly analyzable as a PDF in this stage.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2025-A-A066,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2025-A-A196,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2025-B-B060,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2025-C-C023,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2025-C-C132,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2025-D-D037,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
CUMCM-2025-E-E030,STRUCTURE_UNREADABLE,all,0 text items,text layer,No usable position items were returned.,1,No analyzable PAPER PDF selected; identity retained in full corpus inventory.
