encrypted,file_id,image_count_sample,page_count,pdf_status,relative_path,sample_text_chars,text_layer_status
False,file_f11df4c84208d125,5,20,readable,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (1).pdf,1327,native_text
False,file_1f0eec24d7779d3e,12,36,readable,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (2).pdf,2809,native_text
False,file_8571d0ef105fac69,3,27,readable,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (3).pdf,1943,native_text
False,file_170b9c7da6dcf3f2,3,41,readable,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价/A285.pdf,1968,native_text
False,file_c16ef902e263be1d,3,34,readable,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (1)/B077.pdf,1495,native_text
False,file_62641140a6e81bde,14,18,readable,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (3)/20121784.pdf,1601,native_text
False,file_5babecc11190336c,5,30,readable,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (4)/B149答卷.pdf,3141,native_text
False,file_ed1ce003416789d8,4,44,readable,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (2)/周晨阳周登岳孔垂烨A.pdf,1132,native_text
False,file_25bb58bc10c49990,4,40,readable,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (3)/A-13241002-黄小敏，黄程，王露.pdf,2529,native_text
False,file_987555c9cd424c74,4,35,readable,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (4)/5486.pdf,2119,native_text
False,file_850f9fd63970b6f1,3,46,readable,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (5)/基于差分方程和元胞自动机的交通阻塞模型.pdf,2042,native_text
False,file_900775decf5799e4,3,32,readable,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响/A0114.pdf,2146,native_text
False,file_25060f4e9feae5ac,5,31,readable,2013年数学建模国赛真题+优秀论文/2013B：碎纸复原模型与算法.pdf,2024,native_text
False,file_c1b233185b9d290c,136,32,readable,2013年数学建模国赛真题+优秀论文/2013B：碎纸片的拼接复原 (2)/唐隽玉，孙雪清，胡文伟.pdf,2887,native_text
False,file_b6d621ed5fe4befc,5,32,readable,2013年数学建模国赛真题+优秀论文/2013B：碎纸片的拼接复原 (3)/B-20001040-向航，王帆，郭树璇.pdf,2250,native_text
False,file_a3b44dc6e746769c,3,39,readable,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/成都工业学院 专5 C 肖瑜琳 刘新燕 黄龙.pdf,1560,native_text
False,file_452b223a9b135cdd,1,2,readable,2013年数学建模国赛真题+优秀论文/全国大学生数学建模竞赛参赛规则2013.pdf,1393,native_text
False,file_941bb9db65813684,3,28,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (2)/A11141001_陈超_唐梦珏_杨克宇.pdf,3104,native_text
False,file_faff29738cea4bb5,3,39,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/A11168020_郑建国_陶禹诺_严洒洒.pdf,2040,native_text
False,file_ce0898049ec5ca71,5,36,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/A10009072_吉张鹤轩_杨升_陈同广.pdf,2048,native_text
False,file_399d70ed8775a597,5,32,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (5)/A15010142_王子硕_吴鹏飞_陶立.pdf,2119,native_text
False,file_5dc83748f3455831,10,29,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略/A23022014_杜磊_江启文_汪鑫 .pdf,2969,native_text
False,file_60b324b7317ac15d,3,22,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (2)/01025004_刘桥_牟宇超_解中斌.pdf,1996,native_text
False,file_4a01c09eae594c01,3,25,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤.pdf,4668,native_text
False,file_37c535eb75255854,0,25,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/B16046004_程双泽_李君昌_陈凌勤.pdf,4668,native_text
False,file_98c28220e49bb695,4,26,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (4)/B18013004_邓敏娜_宁凯_董婷婷.pdf,1139,native_text
False,file_9e9c94f25d0822c5,24,25,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌/B27042017_吴俊锋_谭翔飞_庄重.pdf,1425,native_text
False,file_388a81b28020d41b,3,17,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究 (2)/C19510015_杨金洪_洪嘉远_谢思霞.pdf,1822,native_text
False,file_adc1e2bfb56844a7,5,27,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/论文正文.pdf,1181,native_text
False,file_9e933313d356f722,4,23,readable,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计 (3)/D22022011_阎发静_周靖_杨峰.pdf,1996,native_text
False,file_efbba87d403a5dfe,1,2,readable,2014年数学建模国赛真题+优秀论文/2014年赛题/全国大学生数学建模竞赛参赛规则.pdf,1393,native_text
False,file_4dea9811e93ba716,14,32,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (1).pdf,2240,native_text
False,file_d3bae229129af3b4,3,30,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (2).pdf,2800,native_text
False,file_8f3d3865f913cfd7,4,27,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (3).pdf,3034,native_text
False,file_808b810814b21519,5,47,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (4).pdf,2789,native_text
False,file_1b2fcfc48c87000f,3,26,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (5).pdf,1695,native_text
False,file_45a96d5d147b6bd8,3,26,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (6).pdf,1695,native_text
False,file_0d1ed6d78e83107f,7,40,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (7).pdf,2586,native_text
False,file_d15a36cbea9b2603,3,32,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015B：互联网+_时代的出租车资源配置 (1).pdf,2391,native_text
False,file_df18b76ac97bd23a,9,42,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015B：互联网+_时代的出租车资源配置 (2).pdf,1813,native_text
False,file_a8ed523a0aff43b1,3,26,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015B：互联网+_时代的出租车资源配置 (3).pdf,1950,native_text
False,file_f6e9a8155b08de78,4,31,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015B：互联网+_时代的出租车资源配置 (4).pdf,2459,native_text
False,file_dbb5381285a9aead,3,19,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015B：互联网+_时代的出租车资源配置 (5).pdf,2699,native_text
False,file_bd81dc4221ac70a4,3,50,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015C：月上柳梢头，人约黄昏后 (3).pdf,2962,native_text
False,file_5f8c0448445aea4d,4,25,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015C：月上柳梢头，人约黄昏后 (4).pdf,2638,native_text
False,file_1b647f3c67dcc642,3,21,readable,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015D：众筹筑屋规划方案设计 (3).pdf,3031,native_text
False,file_b36d402b87fe4421,0,5,readable,2015年数学建模国赛真题+优秀论文/2015年赛题/2015年国赛D题附件2 中华人民共和国土地增值税暂行条例.pdf,2364,native_text
False,file_1defcee96df76748,0,1,readable,2015年数学建模国赛真题+优秀论文/2015年赛题/2015年国赛D题附件3 其他相关说明.pdf,683,native_text
False,file_fd3108b318a5aa2d,3,36,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (1).pdf,3076,native_text
False,file_f39b9b798e8c954b,3,37,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (2).pdf,3187,native_text
False,file_42078145d1a3e4f5,3,39,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (3).pdf,4263,native_text
False,file_90519e73e3f1b80e,8,46,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,3424,native_text
False,file_c517bfafc90f5eff,5,44,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (5).pdf,3215,native_text
False,file_71441c80ed134358,3,30,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (1).pdf,3125,native_text
False,file_8e2665d46aada8e5,5,36,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (2).pdf,2260,native_text
False,file_ce1f7850bb0ee648,3,40,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (3).pdf,2571,native_text
False,file_e7846ea6094f3ec2,3,30,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (4).pdf,3125,native_text
False,file_c849d9940858f3ab,6,26,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (5).pdf,2872,native_text
False,file_a5b825cb05b749e9,4,20,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (1).pdf,2262,native_text
False,file_f446ddb8ce7afd0a,3,22,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (2).pdf,2660,native_text
False,file_71b603510e6a96b2,3,81,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (1).pdf,2961,native_text
False,file_233a7b880d61600e,3,48,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (2).pdf,3617,native_text
False,file_9980bdd8f5457715,5,24,readable,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (3).pdf,1821,native_text
False,file_0daffa4d141d2621,4,47,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (1).pdf,1808,native_text
False,file_fb36db87c673ac59,5,24,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (2).pdf,1853,native_text
False,file_9e1f97ac00901ab4,5,31,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (3).pdf,2084,native_text
False,file_1aa1054553379847,6,31,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (4).pdf,2029,native_text
False,file_90d651ef1944e756,6,29,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (5).pdf,2591,native_text
False,file_ca53ddc057e94bc2,4,28,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (1).pdf,2623,native_text
False,file_1992fce05928310e,3,47,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (2).pdf,3154,native_text
False,file_e9eece7e3ad4b207,3,51,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (3).pdf,2277,native_text
False,file_6b55ebc7bb299471,6,35,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (4).pdf,2607,native_text
False,file_8002a5e435648349,3,45,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (5).pdf,4318,native_text
False,file_7192c69d04c2f4eb,5,25,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (6).pdf,1485,native_text
False,file_0a637bb8b6d9359f,3,25,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (7).pdf,2226,native_text
False,file_e8867b4d1a7db302,4,31,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (1).pdf,1677,native_text
False,file_e331f3e8656ced59,4,16,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (2).pdf,3608,native_text
False,file_e8fe063e8d4796a1,7,25,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (3).pdf,2469,native_text
False,file_60f64e77d7085081,8,26,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (1).pdf,2326,native_text
False,file_ad1a7fb4cd71dae3,3,48,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (2).pdf,3036,native_text
False,file_b5fde84b7f4d3157,6,30,readable,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (3).pdf,1494,native_text
False,file_19ccf9aa70f653f9,0,4,readable,2017年数学建模国赛真题+优秀论文/2017年赛题/全国大学生数学建模竞赛论文格式规范.pdf,2190,native_text
False,file_91c46d176be0d318,3,45,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：基于多原则比较和蒙特卡洛模拟的 RGV 动态调度模型.pdf,2654,native_text
False,file_3b871dc8cb73f608,4,28,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：基于非稳态导热的高温作业专用服装设计.pdf,2767,native_text
False,file_ac09342d21cc20cb,3,43,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：高温作业专用服装设计.pdf,2313,native_text
False,file_c25332e52d328c82,3,31,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：高温作业服设计.pdf,2144,native_text
False,file_42eac5c4648d2836,3,29,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：RGV 的动态调度优化问题.pdf,2148,native_text
False,file_fd7f653191a61164,3,56,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：基于 0-1 规划的单 RGV 动态调度模型.pdf,3497,native_text
False,file_ff65680a8bcfddec,3,99,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：智能 RGV 的动态调度策略.pdf,4038,native_text
False,file_3da7a7a4d5a0b619,3,42,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：基于 RFMS 指标的大型百货商场会员画像数据挖掘.pdf,2682,native_text
False,file_4204c08ed769dad4,3,27,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：基于 RFMT 模型的百货商场会员画像描绘.pdf,3327,native_text
False,file_30611813614196ea,3,15,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：大型百货商场会员画像描述.pdf,2346,native_text
False,file_74856691c857fbd0,7,28,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：汽车总装线配置方案.pdf,2585,native_text
False,file_02ac75f8fd262d8a,3,40,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：汽车总装线配置的优化模型研究.pdf,3582,native_text
False,file_9f1f180a9823d8d4,3,61,readable,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：确定汽车装配顺序问题的算法.pdf,2769,native_text
False,file_8e6b949292ae7a84,6,42,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：基于数值模拟的高压油管压力控制模型.pdf,147,native_text
False,file_ec33f31875f1f18d,6,24,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：高压油管压力波动的稳定控制.pdf,147,native_text
False,file_6cd730c9c870dce4,6,40,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：高压油管的压强控制.pdf,147,native_text
False,file_9d7e25f5bba29d97,6,27,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓“同心协力”策略探究.pdf,147,native_text
False,file_bb7d7efa82976365,6,35,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓最佳协作策略的研究.pdf,147,native_text
False,file_8b551e591fdb53fb,6,32,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓运动模型的理论分析与策略研究.pdf,147,native_text
False,file_4b7ffeb8d7ec9858,6,39,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：基于系统模拟的机场出租车决策与安排模型.pdf,147,native_text
False,file_97cf4fd5b58307cb,6,30,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：机场出租车司机综合决策及机场出租车管理模型.pdf,147,native_text
False,file_434cf08dd92d963a,6,39,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：机场的出租车问题.pdf,147,native_text
False,file_f6fcc023cf6428f0,6,24,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019D：空气质量数据的校准.pdf,147,native_text
False,file_74be49c5719c576c,6,39,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019D：空气质量数据的校准（2）.pdf,147,native_text
False,file_4d5dcaa55e404073,6,31,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019D：空气质量数据的校准（3）.pdf,147,native_text
False,file_cfc753a8436f54d2,6,36,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019D：空气质量监测数据校准模型研究.pdf,147,native_text
False,file_1f10fad797f2eb77,6,20,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：“薄利多销”分析.pdf,147,native_text
False,file_92375236b105ccbe,6,23,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：基于打折力度概念的“薄利多销”模型.pdf,147,native_text
False,file_093741dda557af5e,6,36,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：基于数据挖掘对“薄利多销”进行分析.pdf,147,native_text
False,file_9ca227879f6fb7dd,6,37,readable,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：薄利多销销售策略的模型研究分析.pdf,147,native_text
False,file_53e8d54022f20599,8,3,readable,2019年数学建模国赛真题+优秀论文/2019年赛题/2019年国赛A题.pdf,1494,native_text
False,file_5a357dd32e5e856c,3,2,readable,2019年数学建模国赛真题+优秀论文/2019年赛题/2019年国赛B题.pdf,1754,native_text
False,file_4e50240479995bd2,1,1,readable,2019年数学建模国赛真题+优秀论文/2019年赛题/2019年国赛C题.pdf,931,native_text
False,file_a7844ae64135d2ae,2,1,readable,2019年数学建模国赛真题+优秀论文/2019年赛题/2019年国赛D题 .pdf,673,native_text
False,file_0b00e35096668996,1,1,readable,2019年数学建模国赛真题+优秀论文/2019年赛题/2019年国赛E题.pdf,646,native_text
False,file_2927d1fdee13b352,6,26,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：回焊炉温曲线优化控制.pdf,33,scanned_or_no_text
False,file_46d17e9c614857fe,6,42,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：基于一维热传导方程的回焊炉炉温模型.pdf,33,scanned_or_no_text
False,file_4ac370e6546b790c,6,89,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：基于维热传导方程的炉温曲线机理模型研究.pdf,33,scanned_or_no_text
False,file_e06939de39e21bde,6,104,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：基于动态规划、统计分析、静态博弈的穿越沙漠游戏策咯设计.pdf,33,scanned_or_no_text
False,file_13ee3e800526bfb8,6,34,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏下玩家的最优策略模型.pdf,33,scanned_or_no_text
False,file_92ca58e290180d3b,6,39,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏中的玩家行为决策问题.pdf,33,scanned_or_no_text
False,file_4cadb97cd60b4a9c,6,50,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏最佳策略模型的研究与构建.pdf,33,scanned_or_no_text
False,file_0e784dbe00bf0440,6,40,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：针对中小微企业最优信贷决策研究.pdf,33,scanned_or_no_text
False,file_6c090baadf4fb0c8,6,53,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：银行基于大数据挖掘对中小微企业的信贷决策问题.pdf,33,scanned_or_no_text
False,file_d702f61a49d92061,6,35,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：银行对中小微企业的信贷决策分析.pdf,33,scanned_or_no_text
False,file_6cec2f09eed9a79f,6,45,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：银行对中小微企业的信贷策略.pdf,33,scanned_or_no_text
False,file_e5ce99ed24ae9e80,6,26,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：基于接触式轮廓仪测量数据的工件形状自动标注方法.pdf,33,scanned_or_no_text
False,file_7c8c2cc30d9fe3cb,6,77,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：基于梯度下降的决策树算法与非线性规划的信贷风险评估与信贷策略模型.pdf,33,scanned_or_no_text
False,file_cc578a4bd3224569,6,46,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：接触式轮廓仪校准问题.pdf,33,scanned_or_no_text
False,file_bcfb7a86f3359977,6,135,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：接触式轮廓仪的自动标注数学模型研究.pdf,33,scanned_or_no_text
False,file_dd6c4050e67f235c,6,22,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020Ｅ：校园供水系统智能管理（１）.pdf,33,scanned_or_no_text
False,file_e8fdc7922affa7ab,6,37,readable,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020Ｅ：校园供水系统智能管理（２）.pdf,33,scanned_or_no_text
False,file_6f536041771178cf,9,3,readable,2021年数学建模国赛真题+优秀论文/2021年国赛赛题/2021年国赛A题.pdf,2151,native_text
False,file_08a7602716242fe3,2,2,readable,2021年数学建模国赛真题+优秀论文/2021年国赛赛题/2021年国赛B题.pdf,1115,native_text
False,file_0c11a03fb8f7c651,2,2,readable,2021年数学建模国赛真题+优秀论文/2021年国赛赛题/2021年国赛C题.pdf,1525,native_text
False,file_6e5c52f3d6c06b7c,4,2,readable,2021年数学建模国赛真题+优秀论文/2021年国赛赛题/2021年国赛D题.pdf,1867,native_text
False,file_5bae286241aa7473,6,3,readable,2021年数学建模国赛真题+优秀论文/2021年国赛赛题/2021年国赛E题.pdf,1375,native_text
False,file_0622fdffac34b6f0,0,53,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/A092.pdf,2114,native_text
False,file_aeb2fed3389cd84f,0,58,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/A127.pdf,7130,native_text
False,file_bff5a8c61ede5bce,6,45,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/A165.pdf,2452,native_text
False,file_17fd63cd3b36cd5a,1,39,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/A175.pdf,2810,native_text
False,file_6a6416e93c6f9822,0,51,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/B226.pdf,2966,native_text
False,file_c3c77cd3f90ba1a0,0,34,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/B311.pdf,1978,native_text
False,file_5fa1cefa2e58a23b,0,50,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/B477.pdf,3239,native_text
False,file_1a1adfac67ff590c,0,44,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/C050.pdf,2754,native_text
False,file_b9ed4028b62a3dd2,0,74,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/C126.pdf,2729,native_text
False,file_dcbde354518461f3,3,70,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/C228.pdf,2276,native_text
False,file_622957b48bde6d4f,1,73,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/C235.pdf,1248,native_text
False,file_e70f595f2c7af639,5,31,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/D039.pdf,2645,native_text
False,file_8e123c17fd4187e8,1,53,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/E032.pdf,1688,native_text
False,file_f0f7f51e14c14e7a,0,56,readable,2023年数学建模国赛真题+优秀论文/2023数学建模竞赛展示论文/2023年展示论文/E176.pdf,2939,native_text
False,file_526b92cd68672d56,1,4,readable,2023年数学建模国赛真题+优秀论文/2023赛题/A题/A题.pdf,3011,native_text
False,file_6ccbd2e14ef05dd2,8,3,readable,2023年数学建模国赛真题+优秀论文/2023赛题/B题/B题.pdf,2213,native_text
False,file_9dc917448bc3e6ac,0,1,readable,2023年数学建模国赛真题+优秀论文/2023赛题/C题/C题.pdf,1083,native_text
False,file_b961b3a749d3af5a,0,2,readable,2023年数学建模国赛真题+优秀论文/2023赛题/D题.pdf,2371,native_text
False,file_b3b7296313e9e526,0,1,readable,2023年数学建模国赛真题+优秀论文/2023赛题/E题/E题.pdf,747,native_text
False,file_0d8515561b583852,18,3,readable,2024年数学建模国赛真题+优秀论文/2024真题/A题/A题.pdf,2362,native_text
False,file_397080a458f2bc40,1,2,readable,2024年数学建模国赛真题+优秀论文/2024真题/B题/B题.pdf,1914,native_text
False,file_e509b92237111fb9,0,1,readable,2024年数学建模国赛真题+优秀论文/2024真题/C题/C题.pdf,1468,native_text
False,file_e39bcd94a10affef,2,2,readable,2024年数学建模国赛真题+优秀论文/2024真题/D题/D题.pdf,1524,native_text
False,file_914d8f63bd4dd46f,1,1,readable,2024年数学建模国赛真题+优秀论文/2024真题/E题/E题.pdf,1038,native_text
False,file_11f3daff1ab7489b,1,1,readable,2024年数学建模国赛真题+优秀论文/2024真题/E题/附件3.pdf,205,native_text
False,file_068ca79729bc8e10,0,1,readable,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/A题/A题.pdf,1550,native_text
False,file_cef7a00a6e934253,2,2,readable,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/B题/B题.pdf,1027,native_text
False,file_e6a3bcab446f53d5,0,2,readable,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/C题/C题.pdf,2343,native_text
False,file_a5578c5ffcefc730,4,2,readable,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/D题/D题.pdf,2263,native_text
False,file_d999c9b6b50a891b,0,1,readable,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/E题.pdf,920,native_text
